RowID,ProductName,Category,SubCategory,Revenue,Quantity
699,Dax Clear Box Frame,Furniture,Furnishings,96.03,6
700,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,102.26,9
701,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,300.14,8
702,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Technology,Accessories,491.84,4
703,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,Paper,38.14,4
704,Fluorescent Highlighters by Dixon,Office Supplies,Art,90.75,5
705,Nortel Networks T7316 E Nt8 B27,Technology,Phones,1876.52,6
706,Binding Machine Supplies,Office Supplies,Binders,667.99,9
707,Things To Do Today Pad,Office Supplies,Paper,138.53,7
708,Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,Binders,32.65,2
709,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Office Supplies,Labels,44.37,6
710,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders,504.25,7
711,Xerox 1923,Office Supplies,Paper,94.86,5
712,Xerox 1931,Office Supplies,Paper,209.95,8
713,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,1473.3,6
714,Gear Head AU3700S Headset,Technology,Phones,189.65,3
715,Wilson Jones Legal Size Ring Binders,Office Supplies,Binders,532.15,9
716,Polycom CX600 IP Phone VoIP phone,Technology,Phones,4619.23,4
717,Maxell iVDR EX 500GB Cartridge,Technology,Accessories,2755.4,2
718,Fellowes High-Stak Drawer Files,Office Supplies,Storage,3946.66,8
719,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,2298.12,9
720,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,457.97,11
721,Maxell 4.7GB DVD-R,Technology,Accessories,1231.69,11
722,OtterBox Commuter Series Case - iPhone 5 & 5s,Technology,Phones,285.87,4
723,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances,2488.39,7
724,Xerox 1985,Office Supplies,Paper,25.92,2
725,Hypercom P1300 Pinpad,Technology,Accessories,957.6,6
726,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,Art,209.66,3
727,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,53.84,5
728,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Office Supplies,Paper,108.42,3
729,JM Magazine Binder,Office Supplies,Binders,204.72,6
730,Xerox 213,Office Supplies,Paper,111.46,6
731,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies,Appliances,665.68,5
732,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Office Supplies,Paper,51.36,2
733,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Binders,59.82,5
734,Standard Rollaway File with Lock,Office Supplies,Storage,6594.96,10
735,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Office Supplies,Binders,314.54,4
736,Bevis Boat-Shaped Conference Table,Furniture,Tables,2542.46,6
737,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,1623.25,6
738,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,4446.18,5
739,Xerox 210,Office Supplies,Paper,95.9,6
740,Avery Durable Slant Ring Binders,Office Supplies,Binders,51.48,5
741,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",Office Supplies,Paper,15.552,1
742,Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,818.4,4
743,Zipper Ring Binder Pockets,Office Supplies,Binders,81.75,13
744,Avery File Folder Labels,Office Supplies,Labels,113.48,13
745,Color-Coded Legal Exhibit Labels,Office Supplies,Labels,14.73,2
746,Xerox 212,Office Supplies,Paper,141.27,7
747,Computer Printout Paper with Letter-Trim Fine Perforations,Office Supplies,Paper,191.6,1
748,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,Storage,3178.13,5
749,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,455.44,8
750,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,51.48,12
751,Xerox 188,Office Supplies,Paper,201.86,7
752,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,Art,118.72,6
753,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,Phones,7139.8,6
754,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,286.67,10
755,Wasp CCD Handheld Bar Code Reader,Technology,Machines,336.51,1
756,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,Binders,38.64,8
757,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,77.87,3
758,Xerox 1979,Office Supplies,Paper,328.39,3
759,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,Binders,8070.2,6
760,Plantronics Voyager Pro Legend,Technology,Phones,1359.54,3
761,Laser & Ink Jet Business Envelopes,Office Supplies,Envelopes,198.46,5
762,Portable Personal File Box,Office Supplies,Storage,224.66,6
763,Magna Visual Magnetic Picture Hangers,Furniture,Furnishings,84.83,6
764,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,10822.36,10
765,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,3489.48,8
766,UniKeep View Case Binders,Office Supplies,Binders,28.85,5
767,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furniture,Furnishings,546.19,6
768,Project Tote Personal File,Office Supplies,Storage,193.61,4
769,Enermax Acrylux Wireless Keyboard,Technology,Accessories,2450.16,6
770,G.E. Halogen Desk Lamp Bulbs,Furniture,Furnishings,62.82,5
771,OtterBox Commuter Series Case - Samsung Galaxy S4,Technology,Phones,384.84,4
772,Iceberg Mobile Mega Data/Printer Cart,Office Supplies,Storage,5751.77,8
773,Staples in misc. colors,Office Supplies,Art,459.67,18
774,Global Comet Stacking Arm Chair,Furniture,Chairs,6084.14,5
775,Cisco SPA525G2 5-Line IP Phone,Technology,Machines,1379.92,1
776,Peel & Seel Envelopes,Office Supplies,Envelopes,62.86,4
777,GBC Plastic Binding Combs,Office Supplies,Binders,172.7,10
778,Xerox 2,Office Supplies,Paper,137.37,9
779,Xerox 1935,Office Supplies,Paper,538.15,4
780,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,Phones,119.51,5
781,Cisco SPA508G,Technology,Phones,910.66,5
782,Avery 514,Office Supplies,Labels,47.81,4
783,Southworth 25% Cotton Granite Paper & Envelopes,Office Supplies,Paper,37.93,3
784,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,563.03,5
785,Aluminum Screw Posts,Office Supplies,Binders,354.02,11
786,Newell 336,Office Supplies,Art,68.48,4
787,Maxell 4.7GB DVD+RW 3/Pack,Technology,Accessories,264.44,4
788,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,5492.88,8
789,"Quartet Alpha White Chalk, 12/Pack",Office Supplies,Art,15.47,2
790,Belkin F9S820V06 8 Outlet Surge,Office Supplies,Appliances,266.34,4
791,"Global Stack Chair without Arms, Black",Furniture,Chairs,901.51,7
792,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,1431.94,4
793,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Office Supplies,Paper,54.6,4
794,"Howard Miller 12"" Round Wall Clock",Furniture,Furnishings,479.34,2
795,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,94.86,7
796,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Furniture,Furnishings,379.4,3
797,Avery Round Ring Poly Binders,Office Supplies,Binders,36.92,6
798,Avery Hole Reinforcements,Office Supplies,Binders,116.5,9
799,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Binders,1200.71,11
800,Stockwell Gold Paper Clips,Office Supplies,Fasteners,8.1,2
801,"Super Bands, 12/Pack",Office Supplies,Fasteners,33.48,4
802,Plantronics 81402,Technology,Phones,844.67,4
803,Assorted Color Push Pins,Office Supplies,Fasteners,34.39,8
804,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,514.02,6
805,3M Organizer Strips,Office Supplies,Binders,83.16,7
806,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,77.33,8
807,Micropad Numeric Keypads,Technology,Accessories,291.85,4
808,Newell 328,Office Supplies,Art,75.92,3
809,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Appliances,737.75,5
810,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,5436.15,14
811,Ativa V4110MDD Micro-Cut Shredder,Technology,Machines,7699.89,2
812,Xerox 224,Office Supplies,Paper,95.91,6
813,Avery 488,Office Supplies,Labels,51.03,6
814,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Phones,746.83,6
815,Stanley Contemporary Battery Pencil Sharpeners,Office Supplies,Art,293.7,4
816,AT&T 1080 Corded phone,Technology,Phones,1945.26,7
817,Xerox 1950,Office Supplies,Paper,49.71,3
818,"Fellowes Mobile File Cart, Black",Office Supplies,Storage,2300.66,10
819,GBC Recycled VeloBinder Covers,Office Supplies,Binders,487.35,8
820,Hon 4060 Series Tables,Furniture,Tables,1231.56,4
821,Newell 326,Office Supplies,Art,36.6,6
822,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories,533.07,6
823,Newell 346,Office Supplies,Art,25.34,4
824,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,Paper,110.01,5
825,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,258.72,12
826,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Office Supplies,Envelopes,68.28,2
827,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Technology,Phones,442.56,7
828,Xerox 1905,Office Supplies,Paper,146.45,5
829,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",Furniture,Bookcases,119.833,1
830,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Office Supplies,Paper,16.57,3
831,Apple iPhone 5C,Technology,Phones,1339.87,4
832,Newell 351,Office Supplies,Art,82.66,7
833,KI Adjustable-Height Table,Furniture,Tables,4466.64,17
834,Xerox 1945,Office Supplies,Paper,1492.03,7
835,Avery 502,Office Supplies,Labels,17.64,3
836,Steel Personal Filing/Posting Tote,Office Supplies,Storage,937.46,5
837,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Envelopes,610.98,3
838,Xerox 1896,Office Supplies,Paper,49.95,2
839,Cardinal Slant-D Ring Binders,Office Supplies,Binders,102.54,4
840,Stockwell Push Pins,Office Supplies,Fasteners,69.76,8
841,Star Micronics TSP800 TSP847IIU Receipt Printer,Technology,Machines,1286.85,2
842,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Appliances,5009.49,6
843,Acco Expandable Hanging Binders,Office Supplies,Binders,33.18,3
844,Shocksock Galaxy S4 Armband,Technology,Phones,63.51,3
845,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Copiers,4859.83,7
846,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,Furnishings,33.75,5
847,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,Art,59.69,7
848,"SAFCO Commercial Wire Shelving, 72h",Office Supplies,Storage,1445.26,5
849,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,5098.17,6
850,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,Chairs,2586.19,4
851,"Belkin 325VA UPS Surge Protector, 6'",Office Supplies,Appliances,1379.18,4
852,PowerGen Dual USB Car Charger,Technology,Phones,127.87,4
853,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders,136.73,9
854,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Furniture,Furnishings,514.56,4
855,Xerox 1996,Office Supplies,Paper,176.26,8
856,Iris Project Case,Office Supplies,Storage,225.04,6
857,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Office Supplies,Paper,76.09,3
858,ACCOHIDE Binder by Acco,Office Supplies,Binders,65.25,4
859,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,Binders,137.81,6
860,Staple-on labels,Office Supplies,Labels,53.76,5
861,Harbour Creations Steel Folding Chair,Furniture,Chairs,2389.12,8
862,Wireless Extenders zBoost YX545 SOHO Signal Booster,Technology,Phones,4044.39,7
863,"OIC #2 Pencils, Medium Soft",Office Supplies,Art,30.83,7
864,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,Phones,13.86,2
865,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,38.01,7
866,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,Storage,1635.79,8
867,Toshiba IPT2010-SD IP Telephone,Technology,Phones,3613.74,8
868,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,9070.94,8
869,Xerox 1924,Office Supplies,Paper,60.1,4
870,Ultra Door Push Plate,Furniture,Furnishings,149.26,7
871,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Technology,Accessories,1511.75,4
872,Global Chrome Stack Chair,Furniture,Chairs,815.87,6
873,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Office Supplies,Storage,1706.51,2
874,Newell 315,Office Supplies,Art,145.91,6
875,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,99.33,8
876,Wilson Jones Standard D-Ring Binders,Office Supplies,Binders,96.65,8
877,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Furniture,Furnishings,121.3,3
878,Samsung Galaxy Note 2,Technology,Phones,4507.9,2
879,GE DSL Phone Line Filter,Technology,Phones,495.88,4
880,Carina Media Storage Towers in Natural & Black,Office Supplies,Storage,1073.25,5
881,Fellowes Econo/Stor Drawers,Office Supplies,Storage,581.58,2
882,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,Art,14.2,3
883,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,Envelopes,679.66,5
884,Canon Imageclass D680 Copier / Fax,Technology,Copiers,8959.87,5
885,24-Hour Round Wall Clock,Furniture,Furnishings,487.51,6
886,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings,775.61,6
887,"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,180.31,5
888,Sanford 52201 APSCO Electric Pencil Sharpener,Office Supplies,Art,565.39,4
889,Samsung Replacement EH64AVFWE Premium Headset,Technology,Phones,104.5,5
890,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders,2954.44,8
891,Fashion Color Clasp Envelopes,Office Supplies,Envelopes,77.9,3
892,Hon Non-Folding Utility Tables,Furniture,Tables,3775.65,5
893,Bestar Classic Bookcase,Furniture,Bookcases,1897.8,8
894,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,Chairs,3989.73,7
895,Sanford Pocket Accent Highlighters,Office Supplies,Art,11.2,2
896,Mitel MiVoice 5330e IP Phone,Technology,Phones,7699.73,9
897,Westinghouse Clip-On Gooseneck Lamps,Furniture,Furnishings,279.56,9
898,Howard Miller Distant Time Traveler Alarm Clock,Furniture,Furnishings,531.95,6
899,Tennsco Double-Tier Lockers,Office Supplies,Storage,9630.86,12
900,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,Phones,5327.26,6
901,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,Binders,386.07,10
902,Pencil and Crayon Sharpener,Office Supplies,Art,29.34,4
903,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",Office Supplies,Paper,124.8,5
904,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,1426.31,12
905,"Performers Binder/Pad Holder, Black",Office Supplies,Binders,611.05,8
906,Office Star Flex Back Scooter Chair with White Frame,Furniture,Chairs,1775.67,7
907,Logitech G13 Programmable Gameboard with LCD Display,Technology,Accessories,1039.87,4
908,Panasonic KP-380BK Classic Electric Pencil Sharpener,Office Supplies,Art,705.2,6
909,Memorex Froggy Flash Drive 4 GB,Technology,Accessories,136.28,5
910,"Maxell 74 Minute CD-R Spindle, 50/Pack",Technology,Accessories,230.67,4
911,Geemarc AmpliPOWER60,Technology,Phones,3415.04,11
912,Avery 48,Office Supplies,Labels,90.72,3
913,Avery Arch Ring Binders,Office Supplies,Binders,1318.87,10
914,Xerox 1915,Office Supplies,Paper,2579.31,8
915,Avery Reinforcements for Hole-Punch Pages,Office Supplies,Binders,28.52,8
916,Colorific Watercolor Pencils,Office Supplies,Art,51.6,3
917,BIC Liqua Brite Liner,Office Supplies,Art,173.5,6
918,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders,147.03,13
919,Xerox 1973,Office Supplies,Paper,169.02,2
920,GBC Binding covers,Office Supplies,Binders,137.27,3
921,Sauder Cornerstone Collection Library,Furniture,Bookcases,322.19,3
922,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furniture,Furnishings,167.93,4
923,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Technology,Phones,1229.83,4
924,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances,262.45,9
925,Hon Valutask Swivel Chairs,Furniture,Chairs,1242.06,4
926,Avery 517,Office Supplies,Labels,44.28,4
927,Avery 477,Office Supplies,Labels,573.96,4
928,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Office Supplies,Paper,99.79,5
929,"Seth Thomas 12"" Clock w/ Goldtone Case",Furniture,Furnishings,390.66,3
930,Memorex Froggy Flash Drive 8 GB,Technology,Accessories,411.8,7
931,Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,Appliances,432.43,8
932,Avoid Verbal Orders Carbonless Minifold Book,Office Supplies,Paper,68.28,5
933,Fellowes Presentation Covers for Comb Binding Machines,Office Supplies,Binders,133.86,2
934,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Office Supplies,Art,197.82,2
935,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Office Supplies,Appliances,147.26,4
936,"SAFCO Commercial Wire Shelving, Black",Office Supplies,Storage,4199.45,10
937,Tensor Computer Mounted Lamp,Furniture,Furnishings,491.37,7
938,Polycom SoundPoint IP 450 VoIP phone,Technology,Phones,3839.63,6
939,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Office Supplies,Paper,196.98,5
940,Cisco CP-7937G Unified IP Conference Station Phone,Technology,Machines,1391.4,2
941,Boston 16701 Slimline Battery Pencil Sharpener,Office Supplies,Art,86.08,2
942,Avery 494,Office Supplies,Labels,56.37,6
943,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Office Supplies,Paper,76.84,3
944,Newell 35,Office Supplies,Art,93.15,9
945,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies,Binders,100.39,4
946,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Office Supplies,Binders,68.17,3
947,Hanging Personal Folder File,Office Supplies,Storage,251.2,5
948,Xerox 1909,Office Supplies,Paper,970.78,9
949,"Leather Task Chair, Black",Furniture,Chairs,864.3,5
950,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Office Supplies,Paper,131.72,5
951,Digium D40 VoIP phone,Technology,Phones,3044.16,9
952,DYMO CardScan Personal V9 Business Card Scanner,Technology,Machines,1343.91,3
953,Case Logic 2.4GHz Wireless Keyboard,Technology,Accessories,1229.76,8
954,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,778.74,12
955,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Office Supplies,Binders,33.1,3
956,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,2847.77,8
957,Hoover WindTunnel Plus Canister Vacuum,Office Supplies,Appliances,3051.3,3
958,Xerox 1934,Office Supplies,Paper,1097.21,5
959,Newell 329,Office Supplies,Art,24.27,2
960,Panasonic KX T7731-B Digital phone,Technology,Phones,459.95,2
961,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Office Supplies,Storage,406.78,4
962,White Computer Printout Paper by Universal,Office Supplies,Paper,1279.08,8
963,Revere Boxed Rubber Bands by Revere,Office Supplies,Fasteners,48.0,6
964,"Eldon 200 Class Desk Accessories, Black",Furniture,Furnishings,75.36,2
965,Ames Color-File Green Diamond Border X-ray Mailers,Office Supplies,Envelopes,1360.48,4
966,"Bevis Oval Conference Table, Walnut",Furniture,Tables,6942.07,8
967,Hon 61000 Series Interactive Training Tables,Furniture,Tables,582.03,8
968,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Office Supplies,Binders,67.25,5
969,Xerox 217,Office Supplies,Paper,151.63,8
970,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,Tables,1162.66,3
971,Xerox 189,Office Supplies,Paper,1782.45,6
972,Panasonic KP-150 Electric Pencil Sharpener,Office Supplies,Art,452.88,3
973,GBC Recycled Regency Composition Covers,Office Supplies,Binders,1171.69,5
974,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,196.25,5
975,ShoreTel ShorePhone IP 230 VoIP phone,Technology,Phones,2906.62,4
976,Petty Cash Envelope,Office Supplies,Paper,231.85,3
977,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,Office Supplies,Appliances,303.36,4
978,Samsung Rugby III,Technology,Phones,1385.8,8
979,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Binders,122.18,6
980,Canvas Sectional Post Binders,Office Supplies,Binders,422.64,6
981,Strathmore Photo Mount Cards,Office Supplies,Paper,245.44,9
982,Xerox 203,Office Supplies,Paper,143.86,6
983,Plantronics Audio 995 Wireless Stereo Headset,Technology,Accessories,1913.13,4
984,Xerox 1948,Office Supplies,Paper,149.85,3
985,Global Super Steno Chair,Furniture,Chairs,2389.9,7
986,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,689.78,8
987,Wilson Jones Suede Grain Vinyl Binders,Office Supplies,Binders,16.4,3
988,OtterBox Defender Series Case - iPhone 5c,Technology,Phones,133.13,2
989,Wilson Jones DublLock D-Ring Binders,Office Supplies,Binders,35.78,2
990,Surelock Post Binders,Office Supplies,Binders,653.99,8
991,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,Technology,Machines,3040.0,1
992,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,1100.48,13
993,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,3457.44,7
994,DAX Wood Document Frame,Furniture,Furnishings,477.8,9
995,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Office Supplies,Binders,554.24,6
996,Global Executive Mid-Back Manager's Chair,Furniture,Chairs,4626.58,6
997,Xerox 1946,Office Supplies,Paper,79.06,3
998,Newell 320,Office Supplies,Art,81.32,7
999,"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,111.19,8
1000,Newell 340,Office Supplies,Art,25.92,2
1001,Avery 506,Office Supplies,Labels,66.08,3
1002,Xerox 192,Office Supplies,Paper,142.56,6
1003,HP Office Recycled Paper (20Lb. and 87 Bright),Office Supplies,Paper,106.35,4
1004,X-Rack File for Hanging Folders,Office Supplies,Storage,318.38,9
1005,Xerox 199,Office Supplies,Paper,57.35,4
1006,WD My Passport Ultra 500GB Portable External Hard Drive,Technology,Accessories,708.0,4
1007,Cisco IP Phone 7961G-GE VoIP phone,Technology,Phones,2252.43,4
1008,Logitech Trackman Marble Mouse,Technology,Accessories,773.74,9
1009,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,132.89,10
1010,Acco Perma 3000 Stacking Storage Drawers,Office Supplies,Storage,373.44,6
1011,Xerox 197,Office Supplies,Paper,501.88,3
1012,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Technology,Phones,477.66,5
1013,Hon 2111 Invitation Series Corner Table,Furniture,Tables,3140.56,4
1014,Lexmark X 9575 Professional All-in-One Color Printer,Technology,Machines,396.0,1
1015,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,Binders,184.0,7
1016,Newell 325,Office Supplies,Art,128.03,6
1017,Xerox 1970,Office Supplies,Paper,101.59,6
1018,12 Colored Short Pencils,Office Supplies,Art,18.2,3
1019,"Master Caster Door Stop, Large Neon Orange",Furniture,Furnishings,154.34,7
1020,Rubber Band Ball,Office Supplies,Fasteners,58.34,4
1021,Loose Memo Sheets,Office Supplies,Paper,18.25,2
1022,Xerox 1988,Office Supplies,Paper,1102.89,9
1023,"Neat Ideas Personal Hanging Folder Files, Black",Office Supplies,Storage,276.65,7
1024,Belkin OmniView SE Rackmount Kit,Office Supplies,Storage,248.36,2
1025,"Rogers Jumbo File, Granite",Office Supplies,Storage,277.03,6
1026,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies,Appliances,50.57,7
1027,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,Storage,229.98,5
1028,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Office Supplies,Appliances,91.69,4
1029,Avery 481,Office Supplies,Labels,91.17,5
1030,Newell 310,Office Supplies,Art,38.72,7
1031,Newell 319,Office Supplies,Art,511.87,8
1032,Avery 518,Office Supplies,Labels,106.47,8
1033,Sensible Storage WireTech Storage Systems,Office Supplies,Storage,2484.31,8
1034,Kingston Digital DataTraveler 16GB USB 2.0,Technology,Accessories,477.93,13
1035,GBC Imprintable Covers,Office Supplies,Binders,241.56,8
1036,Newell 347,Office Supplies,Art,127.54,7
1037,Pastel Pink Envelopes,Office Supplies,Envelopes,65.52,3
1038,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,Accessories,563.81,8
1039,ARKON Windshield Dashboard Air Vent Car Mount Holder,Technology,Phones,149.16,3
1040,Xerox 1949,Office Supplies,Paper,110.57,7
1041,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Office Supplies,Appliances,546.82,4
1042,Xerox 1886,Office Supplies,Paper,651.44,5
1043,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,Fasteners,66.03,5
1044,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Office Supplies,Art,75.35,2
1045,Pyle PRT45 Retro Home Telephone,Technology,Phones,201.568,1
1046,Spiral Phone Message Books with Labels by Adams,Office Supplies,Paper,60.03,4
1047,Sauder Inglewood Library Bookcases,Furniture,Bookcases,2154.34,5
1048,Xerox 1901,Office Supplies,Paper,16.896,1
1049,Acme Elite Stainless Steel Scissors,Office Supplies,Supplies,95.07,5
1050,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,Furnishings,2267.97,7
1051,Prang Drawing Pencil Set,Office Supplies,Art,100.08,11
1052,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,Art,618.56,9
1053,Newell 307,Office Supplies,Art,19.29,3
1054,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Office Supplies,Art,234.24,4
